37,"14,606","16,898","24,391","14,897","17,405","25,123"
38,"15,251","17,642","25,466","15,554","18,171","26,230"
39,"15,779","18,253","26,350","16,095","18,801","27,140"
40,"16,309","18,867","27,231","16,634","19,433","28,048"
41,"16,837","19,478","28,115","17,174","20,062","28,958"
42,"17,368","20,091","28,997","17,713","20,694","29,866"
43,"17,896","20,703","29,880","18,253","21,324","30,777"
44,"18,295","21,164","30,548","18,661","21,799","31,464"
45,"18,694","21,626","31,213","19,066","22,275","32,149"
46,"19,091","22,087","31,880","19,474","22,750","32,837"
47,"19,490","22,549","32,546","19,879","23,225","33,522"
48,"19,890","23,011","33,213","20,287","23,701","34,210"
49,"20,505","23,722","34,238","20,915","24,433","35,265"
50,"21,118","24,433","35,263","21,541","25,166","36,321"
51,"21,734","25,142","36,290","22,168","25,896","37,379"
52,"22,347","25,853","37,315","22,794","26,628","38,435"
53,"22,963","26,564","38,340","23,422","27,361","39,491"
54,"24,027","27,795","40,118","24,508","28,629","41,322"
55,"25,092","29,028","41,896","25,593","29,899","43,153"
56,"26,156","30,259","43,674","26,680","31,166","44,984"
57,"27,221","31,492","45,451","27,766","32,436","46,815"
58,"28,285","32,722","47,229","28,851","33,704","48,646"
59,"30,402","35,172","50,764","31,009","36,227","52,287"
60,"32,519","37,619","54,298","33,169","38,748","55,927"
61,"34,635","40,068","57,831","35,328","41,270","59,566"
62,"36,752","42,515","61,366","37,488","43,791","63,206"
63,"38,869","44,965","64,900","39,646","46,314","66,847"
64,"41,443","47,942","69,198","42,270","49,380","71,274"
65,"44,015","50,920","73,493","44,896","52,447","75,698"
66,"46,589","53,895","77,791","47,520","55,512","80,125"
67,"49,161","56,872","82,087","50,146","58,579","84,549"
68,"51,735","59,850","86,385","52,770","61,645","88,976"
69,"52,225","60,417","87,202","53,269","62,230","89,818"
70,"52,714","60,983","88,021","53,770","62,812","90,661"
